;Sample No.;V (PbBr2 prec.);c (PbBr2);V (Cs-OA);c (Cs-OA);antisolvent;V (antisolvent);perovskite ?;monodispersity;PLQY;S/P;n_Cs;n_Pb;n_As;Cs_Pb_ratio;AS_Pb_ratio;AS_Cs_ratio;V_total;PL_data;molecule_name;baseline;artificial;encoding;fwhm;peak_pos;NPL_type;poly_peak_pos;peak_pos_eV
398;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.33920704845814975;Tol;0.0;1.0;1.0;0.8475;SP;8.0;10.0;0.0;0.8;0.0;0.0;0.0;309.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;505.25439449999993;8.0;;
399;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.3832599118942731;Tol;0.0;1.0;1.0;0.8484;SP;9.0;10.0;0.0;0.9;0.0;0.0;0.0;310.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;511.9793700999999;9.0;;
400;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.3832599118942731;Tol;0.0;1.0;1.0;0.8484;SP;9.0;10.0;0.0;0.9;0.0;0.0;0.0;310.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;511.9793700999999;9.0;;
401;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.3832599118942731;Tol;0.0;1.0;1.0;0.8484;SP;9.0;10.0;0.0;0.9;0.0;0.0;0.0;310.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;511.9793700999999;9.0;;
402;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.3832599118942731;Tol;0.0;1.0;1.0;0.8484;SP;9.0;10.0;0.0;0.9;0.0;0.0;0.0;310.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;511.9793700999999;9.0;;
403;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.3832599118942731;Tol;0.0;1.0;1.0;0.8484;SP;9.0;10.0;0.0;0.9;0.0;0.0;0.0;310.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;511.9793700999999;9.0;;
404;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.42731277533039647;Tol;0.0;1.0;1.0;0.5293;SP;10.0;10.0;0.0;1.0;0.0;0.0;0.0;311.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;517.8190918;9.0;;
405;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.42731277533039647;Tol;0.0;1.0;1.0;0.5293;SP;10.0;10.0;0.0;1.0;0.0;0.0;0.0;311.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;517.8190918;9.0;;
406;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.42731277533039647;Tol;0.0;1.0;1.0;0.5293;SP;10.0;10.0;0.0;1.0;0.0;0.0;0.0;311.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;517.8190918;9.0;;
407;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.42731277533039647;Tol;0.0;1.0;1.0;0.5293;SP;10.0;10.0;0.0;1.0;0.0;0.0;0.0;311.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;517.8190918;9.0;;
408;baseline;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.42731277533039647;Tol;0.0;1.0;1.0;0.5293;SP;10.0;10.0;0.0;1.0;0.0;0.0;0.0;311.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;517.8190918;9.0;;
409;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;344.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;453.0;0.0;;
410;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;344.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;453.0;0.0;;
411;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;344.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;453.0;0.0;;
412;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;344.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;453.0;0.0;;
413;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;344.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;453.0;0.0;;
414;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;345.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;456.0;3.0;;
415;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;345.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;456.0;3.0;;
416;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;345.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;456.0;3.0;;
417;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;345.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;456.0;3.0;;
418;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;SP;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;345.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;456.0;3.0;;
419;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.4061;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;346.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;462.0;3.0;;
420;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.4061;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;346.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;462.0;3.0;;
421;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.4061;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;346.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;462.0;3.0;;
422;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.4061;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;346.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;462.0;3.0;;
423;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.4061;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;346.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;462.0;3.0;;
424;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.3744;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;347.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;462.0;3.0;;
425;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.3744;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;347.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;462.0;3.0;;
426;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.3744;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;347.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;462.0;3.0;;
427;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.3744;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;347.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;462.0;3.0;;
428;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.3744;SP;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;347.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;462.0;3.0;;
429;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;;1.0;;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;360.txt;Cyclopentanone;True;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;435.0;2.0;;
430;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;;1.0;;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;360.txt;Butanol;True;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;435.0;2.0;;
431;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;;1.0;;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;360.txt;Ethanol;True;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;435.0;2.0;;
432;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;;1.0;;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;360.txt;Methanol;True;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;435.0;2.0;;
433;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;;1.0;;SP;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;360.txt;Isopropanol;True;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;435.0;2.0;;
